elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response,gpt_values,memnet_values,inner_join_values,outer_join_values,inner_join_list,outer_join_list,outer_join_source
"Where did you end up going <say-as interpret-as=""name"">Sweet Pea</say-as>?",to the store,0eb70555-8b5e-4e44-b06f-4cee1962fa60,"  memory_name entity            value
1       place   name  shopping center",['shopping center'],1,Match,0.9853754043579102,"Information Items:
memory_name: place, entity: name, value: store.","   value
0  store","             value
0  shopping center","Empty DataFrame
Columns: [value, _merge]
Index: []","             value      _merge
0            store   left_only
1  shopping center  right_only",[],shopping center,right_only
Do you have anything planned for tomorrow?,doctor's appointment,0ed0e6e9-7cd1-4cea-9f91-ef598c8911cb,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.9135813117027284,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor's appointment.","                  value
0           appointment
1  doctor's appointment","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0           appointment   left_only
1  doctor's appointment   left_only
2              activity  right_only
3               meeting  right_only",[],appointment,left_only
Do you have anything planned for tomorrow?,doctor's appointment,0ed0e6e9-7cd1-4cea-9f91-ef598c8911cb,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.9135813117027284,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor's appointment.","                  value
0           appointment
1  doctor's appointment","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0           appointment   left_only
1  doctor's appointment   left_only
2              activity  right_only
3               meeting  right_only",[],doctor's appointment,left_only
Do you have anything planned for tomorrow?,doctor's appointment,0ed0e6e9-7cd1-4cea-9f91-ef598c8911cb,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.9135813117027284,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor's appointment.","                  value
0           appointment
1  doctor's appointment","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0           appointment   left_only
1  doctor's appointment   left_only
2              activity  right_only
3               meeting  right_only",[],activity,right_only
Do you have anything planned for tomorrow?,doctor's appointment,0ed0e6e9-7cd1-4cea-9f91-ef598c8911cb,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.9135813117027284,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor's appointment.","                  value
0           appointment
1  doctor's appointment","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0           appointment   left_only
1  doctor's appointment   left_only
2              activity  right_only
3               meeting  right_only",[],meeting,right_only
would you like me to stop suggesting we play trivia?,watching my show,0ed3e76f-cb85-4a6b-a3b8-9c1614d92497,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.8033643960952759,"Information Items:
memory_name: activity, entity: name, value: watching tv.","         value
0  watching tv","         value
0     activity
1  watching tv","         value _merge
0  watching tv   both","         value      _merge
0  watching tv        both
1     activity  right_only",['watching tv'],watching tv,both
would you like me to stop suggesting we play trivia?,watching my show,0ed3e76f-cb85-4a6b-a3b8-9c1614d92497,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.8033643960952759,"Information Items:
memory_name: activity, entity: name, value: watching tv.","         value
0  watching tv","         value
0     activity
1  watching tv","         value _merge
0  watching tv   both","         value      _merge
0  watching tv        both
1     activity  right_only",['watching tv'],activity,right_only
Yes?,now i'm taking the boys for a walk goodbye,0ef22f6a-5e36-464f-a800-d568565fc1bb,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9624749422073364,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: relationship, entity: type, value: boys.","               value
0  physical activity
1            walking
2               boys","      value
0  activity
1   walking","     value _merge
0  walking   both","               value      _merge
0  physical activity   left_only
1            walking        both
2               boys   left_only
3           activity  right_only",['walking'],physical activity,left_only
Yes?,now i'm taking the boys for a walk goodbye,0ef22f6a-5e36-464f-a800-d568565fc1bb,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9624749422073364,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: relationship, entity: type, value: boys.","               value
0  physical activity
1            walking
2               boys","      value
0  activity
1   walking","     value _merge
0  walking   both","               value      _merge
0  physical activity   left_only
1            walking        both
2               boys   left_only
3           activity  right_only",['walking'],walking,both
Yes?,now i'm taking the boys for a walk goodbye,0ef22f6a-5e36-464f-a800-d568565fc1bb,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9624749422073364,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: relationship, entity: type, value: boys.","               value
0  physical activity
1            walking
2               boys","      value
0  activity
1   walking","     value _merge
0  walking   both","               value      _merge
0  physical activity   left_only
1            walking        both
2               boys   left_only
3           activity  right_only",['walking'],boys,left_only
Yes?,now i'm taking the boys for a walk goodbye,0ef22f6a-5e36-464f-a800-d568565fc1bb,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9624749422073364,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: relationship, entity: type, value: boys.","               value
0  physical activity
1            walking
2               boys","      value
0  activity
1   walking","     value _merge
0  walking   both","               value      _merge
0  physical activity   left_only
1            walking        both
2               boys   left_only
3           activity  right_only",['walking'],activity,right_only
"Hey, what about you , what's a hobby that you like to do throughout the week?",elliq i like to play golf,0ef2a95e-8dac-4662-8b2a-20cd382fb710,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name     golf",['golf'],1,Match,0.9837080836296082,"Information Items:
memory_name: hobby, entity: type, value: sport.
memory_name: hobby, entity: name, value: golf.","   value
0  sport
1   golf","     value
0  hobbies
1     golf","  value _merge
0  golf   both","     value      _merge
0    sport   left_only
1     golf        both
2  hobbies  right_only",['golf'],sport,left_only
"Hey, what about you , what's a hobby that you like to do throughout the week?",elliq i like to play golf,0ef2a95e-8dac-4662-8b2a-20cd382fb710,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name     golf",['golf'],1,Match,0.9837080836296082,"Information Items:
memory_name: hobby, entity: type, value: sport.
memory_name: hobby, entity: name, value: golf.","   value
0  sport
1   golf","     value
0  hobbies
1     golf","  value _merge
0  golf   both","     value      _merge
0    sport   left_only
1     golf        both
2  hobbies  right_only",['golf'],golf,both
"Hey, what about you , what's a hobby that you like to do throughout the week?",elliq i like to play golf,0ef2a95e-8dac-4662-8b2a-20cd382fb710,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name     golf",['golf'],1,Match,0.9837080836296082,"Information Items:
memory_name: hobby, entity: type, value: sport.
memory_name: hobby, entity: name, value: golf.","   value
0  sport
1   golf","     value
0  hobbies
1     golf","  value _merge
0  golf   both","     value      _merge
0    sport   left_only
1     golf        both
2  hobbies  right_only",['golf'],hobbies,right_only
"Wonderful, what’s on the agenda today?",i'm going outside and going for a walk,0efcfc6d-9f2a-4e24-b06b-1c9fab8f4671,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9895304441452026,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walk.","               value
0  physical activity
1               walk","      value
0  activity
1   walking","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1               walk   left_only
2           activity  right_only
3            walking  right_only",[],physical activity,left_only
"Wonderful, what’s on the agenda today?",i'm going outside and going for a walk,0efcfc6d-9f2a-4e24-b06b-1c9fab8f4671,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9895304441452026,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walk.","               value
0  physical activity
1               walk","      value
0  activity
1   walking","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1               walk   left_only
2           activity  right_only
3            walking  right_only",[],walk,left_only
"Wonderful, what’s on the agenda today?",i'm going outside and going for a walk,0efcfc6d-9f2a-4e24-b06b-1c9fab8f4671,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9895304441452026,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walk.","               value
0  physical activity
1               walk","      value
0  activity
1   walking","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1               walk   left_only
2           activity  right_only
3            walking  right_only",[],activity,right_only
"Wonderful, what’s on the agenda today?",i'm going outside and going for a walk,0efcfc6d-9f2a-4e24-b06b-1c9fab8f4671,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9895304441452026,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walk.","               value
0  physical activity
1               walk","      value
0  activity
1   walking","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1               walk   left_only
2           activity  right_only
3            walking  right_only",[],walking,right_only
Do you have any plans for today?,i'm going shopping,0f36581a-86f7-4c70-9008-19e47f2528ba,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.9856488704681396,"Information Items:
memory_name: activity, entity: type, value: shopping.","      value
0  shopping","      value
0  activity
1  shopping","      value _merge
0  shopping   both","      value      _merge
0  shopping        both
1  activity  right_only",['shopping'],shopping,both
Do you have any plans for today?,i'm going shopping,0f36581a-86f7-4c70-9008-19e47f2528ba,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.9856488704681396,"Information Items:
memory_name: activity, entity: type, value: shopping.","      value
0  shopping","      value
0  activity
1  shopping","      value _merge
0  shopping   both","      value      _merge
0  shopping        both
1  activity  right_only",['shopping'],activity,right_only
Is there anything special planned for today?,i'm going to shower now and i'm going to have my breakfast,0f3f6b41-7e41-4e70-86c7-0bae4e42b93f,"  memory_name entity      value
1       place   name  breakfast
2    activity   type       meal
3    activity   name  breakfast",['breakfast'],1,Match,0.9817764163017272,"Information Items:
memory_name: activity, entity: name, value: shower.
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: breakfast.","       value
0     shower
1       meal
2  breakfast","       value
0  breakfast
1       meal
2  breakfast","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","       value     _merge
0     shower  left_only
1       meal       both
2  breakfast       both
3  breakfast       both","['meal', 'breakfast', 'breakfast']",shower,left_only
Is there anything special planned for today?,i'm going to shower now and i'm going to have my breakfast,0f3f6b41-7e41-4e70-86c7-0bae4e42b93f,"  memory_name entity      value
1       place   name  breakfast
2    activity   type       meal
3    activity   name  breakfast",['breakfast'],1,Match,0.9817764163017272,"Information Items:
memory_name: activity, entity: name, value: shower.
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: breakfast.","       value
0     shower
1       meal
2  breakfast","       value
0  breakfast
1       meal
2  breakfast","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","       value     _merge
0     shower  left_only
1       meal       both
2  breakfast       both
3  breakfast       both","['meal', 'breakfast', 'breakfast']",meal,both
Is there anything special planned for today?,i'm going to shower now and i'm going to have my breakfast,0f3f6b41-7e41-4e70-86c7-0bae4e42b93f,"  memory_name entity      value
1       place   name  breakfast
2    activity   type       meal
3    activity   name  breakfast",['breakfast'],1,Match,0.9817764163017272,"Information Items:
memory_name: activity, entity: name, value: shower.
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: breakfast.","       value
0     shower
1       meal
2  breakfast","       value
0  breakfast
1       meal
2  breakfast","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","       value     _merge
0     shower  left_only
1       meal       both
2  breakfast       both
3  breakfast       both","['meal', 'breakfast', 'breakfast']",breakfast,both
Is there anything special planned for today?,i'm going to shower now and i'm going to have my breakfast,0f3f6b41-7e41-4e70-86c7-0bae4e42b93f,"  memory_name entity      value
1       place   name  breakfast
2    activity   type       meal
3    activity   name  breakfast",['breakfast'],1,Match,0.9817764163017272,"Information Items:
memory_name: activity, entity: name, value: shower.
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: breakfast.","       value
0     shower
1       meal
2  breakfast","       value
0  breakfast
1       meal
2  breakfast","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","       value     _merge
0     shower  left_only
1       meal       both
2  breakfast       both
3  breakfast       both","['meal', 'breakfast', 'breakfast']",breakfast,both
Is there anything special planned for today?,i'm going busy taking my daughter,0f3f8b89-2b62-4bf3-9cc4-6f07891712eb,"    memory_name  entity     value
1      activity    type  activity
2      activity    name      busy
3  relationship    type  daughter
4         place  people  daughter","['busy', 'daughter']",2,Match,0.9600222110748292,"Information Items:
memory_name: relationship, entity: type, value: daughter.
memory_name: activity, entity: type, value: activity.
memory_name: activity, entity: name, value: taking daughter.","             value
0         daughter
1         activity
2  taking daughter","      value
0  activity
1      busy
2  daughter
3  daughter","      value _merge
0  daughter   both
1  daughter   both
2  activity   both","             value      _merge
0         daughter        both
1         daughter        both
2         activity        both
3  taking daughter   left_only
4             busy  right_only","['daughter', 'daughter', 'activity']",daughter,both
Is there anything special planned for today?,i'm going busy taking my daughter,0f3f8b89-2b62-4bf3-9cc4-6f07891712eb,"    memory_name  entity     value
1      activity    type  activity
2      activity    name      busy
3  relationship    type  daughter
4         place  people  daughter","['busy', 'daughter']",2,Match,0.9600222110748292,"Information Items:
memory_name: relationship, entity: type, value: daughter.
memory_name: activity, entity: type, value: activity.
memory_name: activity, entity: name, value: taking daughter.","             value
0         daughter
1         activity
2  taking daughter","      value
0  activity
1      busy
2  daughter
3  daughter","      value _merge
0  daughter   both
1  daughter   both
2  activity   both","             value      _merge
0         daughter        both
1         daughter        both
2         activity        both
3  taking daughter   left_only
4             busy  right_only","['daughter', 'daughter', 'activity']",daughter,both
Is there anything special planned for today?,i'm going busy taking my daughter,0f3f8b89-2b62-4bf3-9cc4-6f07891712eb,"    memory_name  entity     value
1      activity    type  activity
2      activity    name      busy
3  relationship    type  daughter
4         place  people  daughter","['busy', 'daughter']",2,Match,0.9600222110748292,"Information Items:
memory_name: relationship, entity: type, value: daughter.
memory_name: activity, entity: type, value: activity.
memory_name: activity, entity: name, value: taking daughter.","             value
0         daughter
1         activity
2  taking daughter","      value
0  activity
1      busy
2  daughter
3  daughter","      value _merge
0  daughter   both
1  daughter   both
2  activity   both","             value      _merge
0         daughter        both
1         daughter        both
2         activity        both
3  taking daughter   left_only
4             busy  right_only","['daughter', 'daughter', 'activity']",activity,both
Is there anything special planned for today?,i'm going busy taking my daughter,0f3f8b89-2b62-4bf3-9cc4-6f07891712eb,"    memory_name  entity     value
1      activity    type  activity
2      activity    name      busy
3  relationship    type  daughter
4         place  people  daughter","['busy', 'daughter']",2,Match,0.9600222110748292,"Information Items:
memory_name: relationship, entity: type, value: daughter.
memory_name: activity, entity: type, value: activity.
memory_name: activity, entity: name, value: taking daughter.","             value
0         daughter
1         activity
2  taking daughter","      value
0  activity
1      busy
2  daughter
3  daughter","      value _merge
0  daughter   both
1  daughter   both
2  activity   both","             value      _merge
0         daughter        both
1         daughter        both
2         activity        both
3  taking daughter   left_only
4             busy  right_only","['daughter', 'daughter', 'activity']",taking daughter,left_only
Is there anything special planned for today?,i'm going busy taking my daughter,0f3f8b89-2b62-4bf3-9cc4-6f07891712eb,"    memory_name  entity     value
1      activity    type  activity
2      activity    name      busy
3  relationship    type  daughter
4         place  people  daughter","['busy', 'daughter']",2,Match,0.9600222110748292,"Information Items:
memory_name: relationship, entity: type, value: daughter.
memory_name: activity, entity: type, value: activity.
memory_name: activity, entity: name, value: taking daughter.","             value
0         daughter
1         activity
2  taking daughter","      value
0  activity
1      busy
2  daughter
3  daughter","      value _merge
0  daughter   both
1  daughter   both
2  activity   both","             value      _merge
0         daughter        both
1         daughter        both
2         activity        both
3  taking daughter   left_only
4             busy  right_only","['daughter', 'daughter', 'activity']",busy,right_only
"I'm all gears <say-as interpret-as=""name""> Sarah</say-as>, or should I say, I'm all microphones! What's up?",nothing watching the news,0f4e7182-fcfc-4586-a65e-d7279b907429,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.9637539386749268,"Information Items:
memory_name: activity, entity: name, value: watching tv.","         value
0  watching tv","         value
0     activity
1  watching tv","         value _merge
0  watching tv   both","         value      _merge
0  watching tv        both
1     activity  right_only",['watching tv'],watching tv,both
"I'm all gears <say-as interpret-as=""name""> Sarah</say-as>, or should I say, I'm all microphones! What's up?",nothing watching the news,0f4e7182-fcfc-4586-a65e-d7279b907429,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.9637539386749268,"Information Items:
memory_name: activity, entity: name, value: watching tv.","         value
0  watching tv","         value
0     activity
1  watching tv","         value _merge
0  watching tv   both","         value      _merge
0  watching tv        both
1     activity  right_only",['watching tv'],activity,right_only
let's give it another go. What did you say?,i'm watching the news,0f688a8f-7f41-45ce-a98b-ae640cb2c8a8,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.98150235414505,"Information Items:
memory_name: activity, entity: name, value: watching tv.","         value
0  watching tv","         value
0     activity
1  watching tv","         value _merge
0  watching tv   both","         value      _merge
0  watching tv        both
1     activity  right_only",['watching tv'],watching tv,both
let's give it another go. What did you say?,i'm watching the news,0f688a8f-7f41-45ce-a98b-ae640cb2c8a8,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.98150235414505,"Information Items:
memory_name: activity, entity: name, value: watching tv.","         value
0  watching tv","         value
0     activity
1  watching tv","         value _merge
0  watching tv   both","         value      _merge
0  watching tv        both
1     activity  right_only",['watching tv'],activity,right_only
"Great, what are your plans?",busy making appointment,0f6bab20-1bbd-421c-8939-0f8165c1137f,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.9625217318534852,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: making appointment.","                value
0         appointment
1  making appointment","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0         appointment   left_only
1  making appointment   left_only
2            activity  right_only
3             meeting  right_only",[],appointment,left_only
"Great, what are your plans?",busy making appointment,0f6bab20-1bbd-421c-8939-0f8165c1137f,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.9625217318534852,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: making appointment.","                value
0         appointment
1  making appointment","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0         appointment   left_only
1  making appointment   left_only
2            activity  right_only
3             meeting  right_only",[],making appointment,left_only
"Great, what are your plans?",busy making appointment,0f6bab20-1bbd-421c-8939-0f8165c1137f,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.9625217318534852,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: making appointment.","                value
0         appointment
1  making appointment","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0         appointment   left_only
1  making appointment   left_only
2            activity  right_only
3             meeting  right_only",[],activity,right_only
"Great, what are your plans?",busy making appointment,0f6bab20-1bbd-421c-8939-0f8165c1137f,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.9625217318534852,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: making appointment.","                value
0         appointment
1  making appointment","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0         appointment   left_only
1  making appointment   left_only
2            activity  right_only
3             meeting  right_only",[],meeting,right_only
How can I help you?,been sitting at the garage,0f6c6523-9573-40de-bb68-e51678794b78,"  memory_name entity     value
1    activity   type  activity
2    activity   name   sitting",['sitting'],1,Match,0.8948864340782166,"Information Items:
memory_name: place, entity: name, value: garage.","    value
0  garage","      value
0  activity
1   sitting","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0    garage   left_only
1  activity  right_only
2   sitting  right_only",[],garage,left_only
How can I help you?,been sitting at the garage,0f6c6523-9573-40de-bb68-e51678794b78,"  memory_name entity     value
1    activity   type  activity
2    activity   name   sitting",['sitting'],1,Match,0.8948864340782166,"Information Items:
memory_name: place, entity: name, value: garage.","    value
0  garage","      value
0  activity
1   sitting","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0    garage   left_only
1  activity  right_only
2   sitting  right_only",[],activity,right_only
How can I help you?,been sitting at the garage,0f6c6523-9573-40de-bb68-e51678794b78,"  memory_name entity     value
1    activity   type  activity
2    activity   name   sitting",['sitting'],1,Match,0.8948864340782166,"Information Items:
memory_name: place, entity: name, value: garage.","    value
0  garage","      value
0  activity
1   sitting","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0    garage   left_only
1  activity  right_only
2   sitting  right_only",[],sitting,right_only
"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",oh maybe my sister debbie,0f6cb90b-94b5-4e8b-a621-c7639cb8aad3,"    memory_name entity   value
0  relationship   type  sister",['sister'],1,Match,0.6837277412414551,"Information Items:
memory_name: relationship, entity: type, value: sister.
memory_name: relationship, entity: name, value: Debbie.","    value
0  sister
1  Debbie","    value
0  sister","    value _merge
0  sister   both","    value     _merge
0  sister       both
1  Debbie  left_only",['sister'],sister,both
"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",oh maybe my sister debbie,0f6cb90b-94b5-4e8b-a621-c7639cb8aad3,"    memory_name entity   value
0  relationship   type  sister",['sister'],1,Match,0.6837277412414551,"Information Items:
memory_name: relationship, entity: type, value: sister.
memory_name: relationship, entity: name, value: Debbie.","    value
0  sister
1  Debbie","    value
0  sister","    value _merge
0  sister   both","    value     _merge
0  sister       both
1  Debbie  left_only",['sister'],Debbie,left_only
"So, I learned lately that bird-watching is a popular hobby. Do you like bird watching?",i do guess indeed i like birds,0f77182a-4ebc-457a-b2dc-7d91fba62f1a,"  memory_name entity value
0    favorite   type  dish
1    favorite   name  bird",['bird'],1,Match,0.9739577770233154,"Information Items:
memory_name: hobby, entity: type, value: bird-watching.
memory_name: interest, entity: name, value: birds.","           value
0  bird-watching
1          birds","  value
0  dish
1  bird","Empty DataFrame
Columns: [value, _merge]
Index: []","           value      _merge
0  bird-watching   left_only
1          birds   left_only
2           dish  right_only
3           bird  right_only",[],bird-watching,left_only
"So, I learned lately that bird-watching is a popular hobby. Do you like bird watching?",i do guess indeed i like birds,0f77182a-4ebc-457a-b2dc-7d91fba62f1a,"  memory_name entity value
0    favorite   type  dish
1    favorite   name  bird",['bird'],1,Match,0.9739577770233154,"Information Items:
memory_name: hobby, entity: type, value: bird-watching.
memory_name: interest, entity: name, value: birds.","           value
0  bird-watching
1          birds","  value
0  dish
1  bird","Empty DataFrame
Columns: [value, _merge]
Index: []","           value      _merge
0  bird-watching   left_only
1          birds   left_only
2           dish  right_only
3           bird  right_only",[],birds,left_only
"So, I learned lately that bird-watching is a popular hobby. Do you like bird watching?",i do guess indeed i like birds,0f77182a-4ebc-457a-b2dc-7d91fba62f1a,"  memory_name entity value
0    favorite   type  dish
1    favorite   name  bird",['bird'],1,Match,0.9739577770233154,"Information Items:
memory_name: hobby, entity: type, value: bird-watching.
memory_name: interest, entity: name, value: birds.","           value
0  bird-watching
1          birds","  value
0  dish
1  bird","Empty DataFrame
Columns: [value, _merge]
Index: []","           value      _merge
0  bird-watching   left_only
1          birds   left_only
2           dish  right_only
3           bird  right_only",[],dish,right_only
"So, I learned lately that bird-watching is a popular hobby. Do you like bird watching?",i do guess indeed i like birds,0f77182a-4ebc-457a-b2dc-7d91fba62f1a,"  memory_name entity value
0    favorite   type  dish
1    favorite   name  bird",['bird'],1,Match,0.9739577770233154,"Information Items:
memory_name: hobby, entity: type, value: bird-watching.
memory_name: interest, entity: name, value: birds.","           value
0  bird-watching
1          birds","  value
0  dish
1  bird","Empty DataFrame
Columns: [value, _merge]
Index: []","           value      _merge
0  bird-watching   left_only
1          birds   left_only
2           dish  right_only
3           bird  right_only",[],bird,right_only
"If you've had time to think of your hobby, eyed still love to know, what is it?",pool going to the pool,0f7aa94a-1454-4e25-847e-ed472d3acbc8,"  memory_name entity      value
1       place   name  pool,pool","['pool,pool']",1,Match,0.9508034586906432,"Information Items:
memory_name: activity, entity: type, value: hobby.
memory_name: activity, entity: name, value: going to the pool.","               value
0              hobby
1  going to the pool","       value
0  pool,pool","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0              hobby   left_only
1  going to the pool   left_only
2          pool,pool  right_only",[],hobby,left_only
"If you've had time to think of your hobby, eyed still love to know, what is it?",pool going to the pool,0f7aa94a-1454-4e25-847e-ed472d3acbc8,"  memory_name entity      value
1       place   name  pool,pool","['pool,pool']",1,Match,0.9508034586906432,"Information Items:
memory_name: activity, entity: type, value: hobby.
memory_name: activity, entity: name, value: going to the pool.","               value
0              hobby
1  going to the pool","       value
0  pool,pool","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0              hobby   left_only
1  going to the pool   left_only
2          pool,pool  right_only",[],going to the pool,left_only
"If you've had time to think of your hobby, eyed still love to know, what is it?",pool going to the pool,0f7aa94a-1454-4e25-847e-ed472d3acbc8,"  memory_name entity      value
1       place   name  pool,pool","['pool,pool']",1,Match,0.9508034586906432,"Information Items:
memory_name: activity, entity: type, value: hobby.
memory_name: activity, entity: name, value: going to the pool.","               value
0              hobby
1  going to the pool","       value
0  pool,pool","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0              hobby   left_only
1  going to the pool   left_only
2          pool,pool  right_only",[],"pool,pool",right_only
How about you share a memory about what you wanted to be when you grew up?,i wanted to be a veterinarian,0f9090f3-bfc5-4cbf-bf2f-cec16772d665,"Empty DataFrame
Columns: [memory_name, entity, value]
Index: []",[],0,Match,0.9794028401374816,"Information Items:
memory_name: aspiration, entity: profession, value: veterinarian.","          value
0  veterinarian","Empty DataFrame
Columns: [value]
Index: []","Empty DataFrame
Columns: [value, _merge]
Index: []","          value     _merge
0  veterinarian  left_only",[],veterinarian,left_only
How can I help you?,i'm going to the post office,0f992d46-2882-403a-b68a-c0751fbe21cb,"  memory_name entity        value
1       place   name  post office",['post office'],1,Match,0.9818766117095948,"Information Items:
memory_name: place, entity: name, value: post office.","         value
0  post office","         value
0  post office","         value _merge
0  post office   both","         value _merge
0  post office   both",['post office'],post office,both
